inputs,preds,labels
"Because , you see , at least we fed the hippos .","Bởi vì , bạn thấy , ít nhất là những con sứa .","Bởi vì , bạn thấy đó , chỉ ít chúng tôi cũng nuôi ăn được mấy con hà mã"
You should see the rubbish — -- You should see the rubbish that we have bestowed on unsuspecting African people .,Bạn nên thấy kẻ thù của -- bạn nên thấy rằng có những con voi của loài chim chim chim trai mà đang tuyệt chủng .,Bạn nên nhìn vào cái thứ vớ vẩn---- Bạn nên nhìn vào cái thứ vớ vẩn mà chúng ta đã ban cho những người dân Châu Phi không mảy may nghi ngờ .
"You want to read the book , read "" Dead Aid , "" by Dambisa Moyo , Zambian woman economist .","Bạn muốn đọc cuốn sách của cô , đọc "" Lồng khỉ họa "" s : một người phụ nữ ngớ ngẩn ngẩn .","Bạn muốn đọc cuốn sách nào đó , hãy đọc "" Sự Viện Trợ chết chóc , "" viết bởi Dambisa Moyo , một nhà nữ kinh tế người Zambia ."
The book was published in 2009 .,cuốn sách được xuất bản vào năm 2009 .,Cuốn sách được phát hành năm 2009 .
We Western donor countries have given the African continent two trillion American dollars in the last 50 years .,Chúng ta đang phát triển các nước Mỹ cho rằng lớp 2 của Iran Mỹ giảm khoảng 50 năm trước .,"Chúng ta , những quốc gia viện trợ Tây Phương đã mang đến lục địa Châu Phi 2 tỉ tỉ Mỹ Kim trong vòng 50 năm qua ."
I 'm not going to tell you the damage that that money has done .,Tôi sẽ không nói với bạn rằng sự đầu tư này đã làm được .,Tôi sẽ không nói với bạn những thiệt hại mà số tiền đó đã gây ra .
Just go and read her book .,Chỉ đọc sách của cô ấy và đọc quyển sách .,hãy tìm đọc cuốn sách của bà ấy .
"Read it from an African woman , the damage that we have done .","Các dịch vụ y tế cho một người phụ nữ Iran , là những cơn đau .","Đọc nó từ một người phụ nữ Châu Phi , những thiệt hại mà chúng ta đã gây ra ."
"We Western people are imperialist , colonialist missionaries , and there are only two ways we deal with people : We either patronize them , or we are paternalistic .","Chúng ta đang bị điên rồi , và chỉ có hai cách mà chúng ta giải quyết : hoặc là họ đang dìm chúng xuống , hay kẻ thù của mình .","Những người Tây Phương như chúng ta là những người theo chủ nghĩa đế quốc , thực dân truyền giáo , và chúng ta chỉ có hai cách để đối xử với người khác : hoặc bảo trợ , hoặc bảo hộ"
"The two words come from the Latin root "" pater , "" which means "" father . ""","Thứ hai từ cái tên ngốc ! Cháy ! Cháy ! Cháy ! Cháy ! ""","Hai từ có nguồn gốc từ tiếng La Tinh "" pater , "" có nghĩa là "" làm cha . """
But they mean two different things .,Nhưng họ có 2 thứ khác .,Những chúng mang hai nghĩa khác biệt .
"Paternalistic , I treat anybody from a different culture as if they were my children . "" I love you so much . ""","JU : Tôi tự chữa khỏi một nền văn hóa khác khi họ là người ta yêu mình . ""","Bảo hộ , là tôi đối xử với bất cứ người nào đến từ nền văn hoá khác như thể họ là con tôi . "" Tôi yêu chúng quá . """
"Patronizing , I treat everybody from another culture as if they were my servants .",JU : Tôi lấy mọi người từ văn hóa như là người ta đang dìm băng họa,"Bảo trợ , tôi đối xử với tất cả mọi người từ nền văn hoá khác như đầy tớ của mình ."
"That 's why the white people in Africa are called "" bwana , "" boss .","Đó là lý do tại sao người nghèo ở Trung Quốc tên là Regenesis của họ được gọi là "" Lồng khỉ sinh học","Đó là lí do tại sao người da trắng tại Châu Phi được gọi là "" bwana , "" ông chủ ."
"I was given a slap in the face reading a book , "" Small is Beautiful , "" written by Schumacher , who said , above all in economic development , if people do not wish to be helped , leave them alone .","Tôi được đưa vào một quyển sách "" hộp "" , "" đẹp "" , "" viết "" bởi những người được viết bởi những người mà không cần phải để họ để được giúp đỡ , để giúp họ .","Tôi như bị tát vào mặt khi đọc cuốn sách , "" Nhỏ bé nhưng tuyệt đẹp , "" viết bởi Schumacher , nói rằng , trên hết tất cả , trong sự phát triển kinh tế , nếu người khác không cần giúp đỡ , hãy để mặc họ ."
This should be the first principle of aid .,Điều này nên là hoạt động của cuộc thi bấy giờ .,Đây nên đáng là nguyên tắc đầu tiên về viện trợ .
The first principle of aid is respect .,Cái đầu tiên của sự tôn trọng chính là sự tôn trọng .,Nguyên tắc đầu tiên về viện trợ là tôn trọng .
"This morning , the gentleman who opened this conference lay a stick on the floor , and said , "" Can we -- can you imagine a city that is not neocolonial ? ""","Ngày hôm hôm hôm sau , người đàn ông đang mời một chiếc mũ trên sàn biển và nói "" Bạn có thể tưởng tượng một thành phố không dây kháng sinh ở thành phố đó ? ""","Sáng nay , người tổ chức buổi họp này đặt một cây gậy ra sàn nhà , và nói , "" Liệu chúng ta có thể--hình dung về một thành phố mà không phải là chủ nghĩa thực dân mới không ? """
"I decided when I was 27 years old to only respond to people , and I invented a system called Enterprise Facilitation , where you never initiate anything , you never motivate anybody , but you become a servant of the local passion , the servant of local people who have a dream to become a better person .","Tôi quyết định là người Cơ đốc giáo . Và tôi đã phát minh ra một hệ thống ngoại giao . Bạn không bao giờ có bất cứ ai hết nữa , nhưng là bạn trở thành người Cơ đốc giáo cho người vợ của một người vợ , người vợ , một người phụ nữ địa phương để trở thành một người phụ nữ địa phương .","Khi 27 tuổi , tôi đã quyết định chỉ hưởng ứng với mọi người và tôi đã tạo ra một hệ thống gọi là Enterprise Facilitation , nơi mà bạn sẽ không khởi đầu bất cứ thứ gì bạn không bao giờ thúc đẩy ai , nhưng trở thành một người đầy tớ cho khát vọng bản địa , người đầy tớ của người bản địa những người có giấc mơ muốn trở thành một con người tốt hơn ."
So what you do -- you shut up .,Vậy bạn có ý định đánh bơi .,Vậy bạn làm gì--bạn im miệng .
"You never arrive in a community with any ideas , and you sit with the local people .","Bạn không bao giờ đến một cộng đồng với bất kỳ ý tưởng nào , và bạn ngồi với người địa phương .","Đừng bao giờ mang đến một cộng đồng với những ý tưởng , bạn ngồi với người bản địa ."
We don 't work from offices .,Chúng tôi không làm việc từ văn phòng .,Chúng tôi không làm việc từ những văn phòng .
We meet at the cafe . We meet at the pub .,Chúng tôi gặp quán cà phê . Chúng tôi gặp một ai đó .,Chúng tôi gặp gỡ tại quán cà phê . Quán rượu .
We have zero infrastructure .,Chúng ta không có cơ sở hạ tầng .,Chúng tôi không có bất cứ cơ sở hạ tầng nào .
"And what we do , we become friends , and we find out what that person wants to do .","Và cái mà chúng tôi làm , là chúng tôi tìm ra ai đó mà muốn làm điều gì .","và cái chúng tôi làm là trở thành bạn của nhau , và tìm ra cái mà người đó muốn làm ."
The most important thing is passion .,Điều quan trọng nhất là niềm đam mê .,Cái quan trọng nhất là khát vọng .
You can give somebody an idea .,Bạn có thể cho ai đó một ý tưởng .,Bạn có thể cho ai đó một ý tưởng .
"If that person doesn 't want to do it , what are you going to do ?","Nếu ai đó muốn làm nó , bạn sẽ làm gì ?","Nếu người đó không muốn làm , vậy thì bạn phải làm sao ?"
The passion that the person has for her own growth is the most important thing .,Công nghệ đam mê với người ta là điều quan trọng nhất .,Cái khát vọng của người phụ nữ có cho sự phát triển của bản thân là thứ quan trọng nhất .
The passion that that man has for his own personal growth is the most important thing .,Công nghệ đam mê với người ta là điều quan trọng nhất là điều quan trọng nhất .,Cái khát vọng của nam giới có cho sự phát triển của cá nhân là thứ quan trọng nhất .
"And then we help them to go and find the knowledge , because nobody in the world can succeed alone .","Và rồi chúng tôi giúp họ đi và tìm ra kiến thức , bởi vì không ai trong thế giới thực .","và chúng tôi giúp họ tiến hành tìm kiếm sự hiểu biết , vì chẳng ai trên thế giới có thể thành công một mình ."
"The person with the idea may not have the knowledge , but the knowledge is available .","Người ta có thể không có kiến thức , mà kiến thức được có sẵn có .","Người có ý tưởng chưa chắc đã có sự hiểu biết , nhưng sự hiểu biết luôn hiện hữu ."
"So years and years ago , I had this idea : Why don 't we , for once , instead of arriving in the community to tell people what to do , why don 't , for once , listen to them ? But not in community meetings .","Vậy năm nay , tôi có ý tưởng này : Tại sao chúng ta không phải vì sự tôn trọng cộng đồng cho người khác để nói cho mọi người điều gì xảy ra , tại sao , tại sao họ lại lắng nghe , vì ai đó để lắng nghe cộng đồng .","Vậy nên nhiều năm trước , tôi có ý tưởng thế này : Tại sao chúng ta không , chỉ một lần , thay vì , đến một cộng đồng , và nói với những người ở đó họ nên làm gì , sao chúng ta không , lắng nghe họ dù chỉ một lần ? Nhưng không phải trong những cuộc họp cộng đồng"
Let me tell you a secret .,Để tôi nói cho bạn một bí mật .,Để tôi nói bạn biết một bí mật .
There is a problem with community meetings .,Đó là vấn đề để gặp những cuộc họp .,Có một vần đề trong những cuộc họp cộng đồng .
"Entrepreneurs never come , and they never tell you , in a public meeting , what they want to do with their own money , what opportunity they have identified .","Cơn đau không bao giờ được nhắc đến , và họ muốn ai đó làm việc với chính bản thân họ , những gì họ biết là ai .","Những doanh nhân chẳng bao giờ đến dự , và họ chẳng đời nào cho bạn biết , trong buổi họp cộng đồng , cái họ muốn làm với tiền của mình , cái cơ hội mà họ mới tìm ra ."
So planning has this blind spot .,Vì thế kế hoạch của cái này bị bơi .,Vậy nên hoạch định có một điểm mù này .
"The smartest people in your community you don 't even know , because they don 't come to your public meetings .","Những người thông minh nhất mà bạn không biết , bởi vì họ không đến gặp gia đình .",những người thông thái nhất trong cộng đồng bạn chẳng bao giờ biết được vì họ chẳng đời nào đến dự những buổi họp công cộng .
"What we do , we work one-on-one , and to work one-on-one , you have to create a social infrastructure that doesn 't exist .","Điều mà chúng tôi làm , chúng tôi làm việc với một người , và để làm cho một cá thể xã hội , bạn phải tạo ra một sự bảo vệ xã hội không có khả năng chống lại sự bảo vệ không .","Cái chúng tôi làm là làm việc một-đối-một và để làm điều đó , bạn phải tạo ra một cấu trúc xã hội hiện không tồn tại ."
You have to create a new profession .,Bạn phải tạo ra những công việc mới .,bạn phải tạo ra một chuyên ngành mới .
"The profession is the family doctor of enterprise , the family doctor of business , who sits with you in your house , at your kitchen table , at the cafe , and helps you find the resources to transform your passion into a way to make a living .","Mục tiêu của gia đình cô ấy là dạy gia đình mình , người mà ở trong phòng , vào phòng lặn xuống phòng , và giúp bạn tìm cách để giúp sự kết nối của sự kết nối của sự kết nối và giúp sự kết nối với sự kết nối và kết nối với sự kết nối của chính mình .","Một chuyên ngành mới như một bác sỹ gia đình cho doanh nghiệp , bác sỹ gia đình cho công việc làm ăn , người ngồi với bạn trong nhà bạn , tại bàn cơm trong bếp , tại quán cà phê , và giúp bạn tìm ra những nguồn tài nguyên để biến khát vọng của bạn thành một phương cách kiếm sống ."
"I started this as a tryout in Esperance , in Western Australia .",Tôi bắt đầu như một người Cơ đốc giáo .,"Tôi đã bắt đầu như một sự thử nghiệm tại Esperance , tây Úc ."
"I was a doing a Ph.D. at the time , trying to go away from this patronizing bullshit that we arrive and tell you what to do .","Tôi đang làm một chiếc xe đến vào lúc đó , cố gắng lấy những chiếc mũ thứ mà chúng tôi cho bạn biết .","Tôi đang theo học tiến sỹ triết học tại thời điểm đó , cố gắng tránh xa khỏi cái phương thức bảo hộ vớ vẩn đó là đến và bảo cho bạn biết phải làm gì ."
"And so what I did in Esperance that first year was to just walk the streets , and in three days I had my first client , and I helped this first guy who was smoking fish from a garage , was a Maori guy , and I helped him to sell to the restaurant in Perth , to get organized , and then the fishermen came to me to say , "" You the guy who helped Maori ? Can you help us ? ""","Và vì vậy những gì tôi làm trong việc nuôi bò là đi bộ , và vào 3 ngày tôi đã giúp người đàn ông này , và tôi đã giúp người đàn ông con cá 6 kg cá để giúp ông chủ con cá , và tôi đã giúp ông chủ con cá , và tôi đã giúp ông ấy , và vào cửa hàng cá ,","Vậy nên cái mà tôi làm trong năm đầu tiên tại Esperance là chỉ bách bộ trên đường , và trong 3 ngày Tôi có khách hàng đầu tiên Một người làm nghề hun khói cá trong nhà xe , tên là Maori , và tôi giúp anh ta bán cá cho một nhà hàng tại Perth , và tổ chức lại công việc , sau đó thì một người đánh cá tìm đến tôi và nói Ông là người đã giúp Maori hả ? Ông có thể giúp tôi với không ?"
"And I helped these five fishermen to work together and get this beautiful tuna not to the cannery in Albany for 60 cents a kilo , but we found a way to take the fish for sushi to Japan for 15 dollars a kilo , and the farmers came to talk to me , said , "" Hey , you helped them . Can you help us ? ""","Và tôi đã giúp những đứa trẻ này làm việc với cái hộp nhỏ này không phải là một cú đánh bom vào việc mua một chiếc thuyền lớn , mà chúng tôi tìm được để lấy một con cá dài và đặt chúng vào một con cá , nói rằng "" Này , anh sẽ giúp họ giúp đỡ con cá này . ""","và tôi giúp những người đánh cá này biết cách làm việc cùng nhau và bán những con cá ngừ hảo hạng này không phải cho nhà máy đồ hộp tại Albany với giá 60 đồng một kí , nhưng chúng tôi tìm cách bán chúng tới Nhật Bản để làm sushi với giá 15 đô la một kí , và rồi những người nông dân tìm đến , nói rằng , "" Này , ông đã giúp mấy người đó. ông có thể giúp chúng tôi không ? """
"In a year , I had 27 projects going on , and the government came to see me to say , "" How can you do that ?","Trong một năm , tôi đã bị kéo ra , và chính phủ Mỹ nói "" Làm sao để làm điều đó ? ""","Trong một năm , tôi có 27 dự án liên tiếp và người của chính phủ đến tìm hỏi tôi , "" Ông làm như thế nào vậy ?"
"How can you do — ? "" And I said , "" I do something very , very , very difficult .","Làm sao bạn có thể làm được -- "" Tôi hỏi một thứ gì đó , rất khó .","Ông làm thế nào-- ? "" Và tôi đáp , "" Tôi đã làm một việc rất ư là khó ."
"I shut up , and listen to them . ""","Tôi bị điên rồi . Và lắng nghe họ . ""","Tôi im miệng , và lắng nghe họ . """
"So — — So the government says , "" Do it again . ""","Vậy - Charlie Veron nói "" Được rồi "" , có một lần nữa .","Vậy nên---- Vậy nên chính phủ nói với tôi , "" Cứ làm tiếp nhé . """
We 've done it in 300 communities around the world .,Chúng tôi đã làm nó ở khoảng khoảng 300 cộng đồng .,Chúng tôi đã làm thế tại 300 cộng đồng trên khắp thế giới .
"We have helped to start 40,000 businesses .",Chúng ta đã giúp những công ty sản xuất vai những công ty .,"Chúng tôi đã giúp khởi động 40,000 công việc làm ăn ."
There is a new generation of entrepreneurs who are dying of solitude .,Có một thế hệ những người đang chết bởi sự gia tăng của sự gia tăng .,Có một thế hệ doanh nhân mới những người đang kiệt quệ vì sự cô lập .
"Peter Drucker , one of the greatest management consultants in history , died age 96 , a few years ago .","Cơn bão của mình , một người Cơ đốc giáo lớn nhất thế giới , chết khoảng vài năm trước .","Peter Drucker , một trong những cố vấn về quản lí vĩ đại nhất trong lịch sử , qua đời khi 96 tuổi , một vài năm trước ."
"Peter Drucker was a professor of philosophy before becoming involved in business , and this is what Peter Drucker says : "" Planning is actually incompatible with an entrepreneurial society and economy . ""","Cơn bão xã hội của mình là một giáo sư dạy những người trong kinh doanh , và đây là lý do mà người ta nói : "" Sự thấu cảm trong xã hội "" và sự axít hóa xã hội .","Peter Drucker là một giáo sư triết học trước khi làm công việc liên quan có đến kinh doanh , và đây là điều mà Peter Drucker nói : "" Hoạch định thực sự không tương thích với một xã hội và một nền kinh tế kinh doanh . """
Planning is the kiss of death of entrepreneurship .,Những lời Cơ đốc giáo đó là những kẻ Cơ đốc giáo .,Hoạch định là nụ hôn thần chết đối với doanh nhân .
So now you 're rebuilding Christchurch without knowing what the smartest people in Christchurch want to do with their own money and their own energy .,Và bây giờ bạn đang cố gắng dạy người phụ nữ thông minh nhất trong việc dạy người ta làm việc với năng lượng của chính mình và năng lượng của chính chính mình .,Thế nên ngay bây giờ bạn đang tái dựng lại Christchurch mà không biết rằng những người thông thái nhất tại Christchurch muốn làm gì với tiền của & amp ; tiềm lực của họ .
You have to learn how to get these people to come and talk to you .,Bạn phải học cách nào để gặp những người này và nói chuyện với bạn .,Bạn phải học cách khiến những người này tìm đến nói chuyện với bạn .
"You have to offer them confidentiality , privacy , you have to be fantastic at helping them , and then they will come , and they will come in droves .","Bạn phải mang chúng vào , sự phấn khích của sự phấn khích và rồi họ đến gặp họ , và họ sẽ đi đến việc giết chết sự giận dữ .","Bạn phải đưa đến cho họ sự bảo mật , riêng tư , bạn phải thật sự hứng khởi khi giúp họ , và họ sẽ tới , theo đám đông lũ lượt kéo tới ."
"In a community of 10,000 people , we get 200 clients .","Trong một cộng đồng hàng ngàn , chúng tôi có 200 tình nguyện viên .","Với một cộng đồng 10,000 người , chúng ta có thể có khoảng 200 khách hàng ."
"Can you imagine a community of 400,000 people , the intelligence and the passion ?",Bạn có tưởng tượng một cộng đồng người Cơ đốc giáo ?,"BẠn có thể tượng tưởng một cộng đồng 400,000 người , vối trí thông minh và khát vọng ?"
Which presentation have you applauded the most this morning ?,Câu hỏi của tôi là sứa hộp ?,Bài thuyết trình nào bạn vỗ tay nhiều nhất trong sáng nay ?
"Local , passionate people . That 's who you have applauded .","Nghèo , người Cơ đốc giáo . Đó là người mà bạn có túi .","Người bản địa , những con người khát khao . Đó là những người bạn đã vỗ tay tán thưởng ."
So what I 'm saying is that entrepreneurship is where it 's at .,Vậy điều mà tôi muốn nói là niềm vui khi đang ở đâu .,Vậy nên cái mà tôi đang nói đến là Tinh Thần kinh doanh là nơi nó hiện hữu .
"We are at the end of the first industrial revolution -- nonrenewable fossil fuels , manufacturing -- and all of a sudden , we have systems which are not sustainable .","Chúng tôi đang ở cuối cuộc cách mạng công nghiệp -- sản xuất dầu -- và tất cả những hệ thống kinh doanh , chúng ta có hệ thống bền vững , là không bền vững .","Chúng ta đang ở giai đoạn cuối cùng của cuộc cách mạng công nghiệp đầu tiên-- với những nguồn nhiên liệu & amp ; nền sản xuất không thể tái tạo , và đột nhiện , chúng ta có những hệ thống không bền vững ."
The internal combustion engine is not sustainable .,Sự axít hóa của cái máy không bền vững .,Động cơ đốt trong không bền vững .
Freon way of maintaining things is not sustainable .,Cơn nguy hiểm của tất cả đều là sự bền vững .,Đường lối Freon để lưu trữ các thứ là không bền vững .
"What we have to look at is at how we feed , cure , educate , transport , communicate for seven billion people in a sustainable way .","Điều mà chúng ta cần nhìn vào là cách bảo vệ , bảo vệ , dịch vụ y tế cao và giao tiếp bởi con người .","Cái mà chúng ta phải nhìn đến đó là chúng ta làm thế nào để nuôi dưỡng , chữa trị , giáo dục , di chuyển và liên lạc cho 7 tỉ người theo hướng bền vững ."
The technologies do not exist to do that .,Công nghệ mà không tồn tại .,Không có công nghệ nào làm được điều đó .
Who is going to invent the technology for the green revolution ? Universities ? Forget about it !,Ai sẽ dùng công nghệ cho một cuộc cách mạng xanh giữa các bon nát không ?,NGười nào sẽ sáng chế ra cái công nghệ cho cuộc cách mạng xanh ? Các trường đại học ư ? quên đi !
Government ? Forget about it !,"Caroline giáo hả , phải không ?",Chính phủ ư ? Quên đi !
"It will be entrepreneurs , and they 're doing it now .",Và họ sẽ là những người Cơ đốc giáo .,"Đó sẽ là các danh nhân , và họ đang thực hiện điều đó ngay hiện nay"
"There 's a lovely story that I read in a futurist magazine many , many years ago .","Có một câu chuyện mà tôi đọc ở một trang 404 , rất nhiều năm trước .",Có một câu chuyện rất vui mà tôi đọc được trên một tờ tạp chí vị lai nhiều năm về trước
There was a group of experts who were invited to discuss the future of the city of New York in 1860 .,Có một nhóm người tham gia nói chuyện với chúng tôi về tương lai của thành phố New York .,Có một nhóm chuyên gia được mời đến để thảo luận về tương lai của thành phố New York năm 1860 .
"And in 1860 , this group of people came together , and they all speculated about what would happen to the city of New York in 100 years , and the conclusion was unanimous : The city of New York would not exist in 100 years .","Và trong những chiếc Google G1 , nhóm người ta đến với nhau , và họ nhận ra điều gì xảy ra trong thành phố New York trong 100 năm 2009 , và kết luận rằng sự axít hóa thành phố sẽ tồn tại trong 100 năm 2050","Và trong năm 1860 , nhóm người ngày tụ họp lại , và phỏng đoán về điều sẻ xảy ra cho thành phố New York trong vòng 100 năm tới , và kết luận được nhất trí như sau : Thành phố New York sẽ không còn tồn tại trong vòng 100 năm tới ."
"Why ? Because they looked at the curve and said , if the population keeps growing at this rate , to move the population of New York around , they would have needed six million horses , and the manure created by six million horses would be impossible to deal with .","Tại sao ? Bởi vì họ nhìn vào những nơi như khó khăn nhất , nếu dân số phải tăng lên , họ cần 6 triệu người , và có 6 triệu triệu đô la trên đó để tạo ra dầu để tránh được những cái chết một cách không cần thiết .","Sao vậy ? Bởi vì họ nhìn vào đường cong trên phác đồ và nói , nếu dân số cứ phát triển theo tỉ lệ này , để di chuyển một lượng dân số của thành phố New York họ sẽ phải cần đến 6 triệu con ngựa , và chất thải từ 6 triệu con ngựa sẽ không có cách nào để xử lí ."
They were already drowning in manure .,Họ đã bị dìm xuống biển rác .,Họ sẽ bị ngập ngụa trong phân ngựa .
"So 1860 , they are seeing this dirty technology that is going to choke the life out of New York .","Vì vậy dù sao thì , họ đang thấy công nghệ này sẽ bị bỏ đi bởi sự sống của New York .","Vậy nên vào năm 1860 , họ nhìn thấy cái công nghệ nhem nhuốc này cái mà làm cho cuộc sống ở thành phố New York ngộp thở ."
"So what happens ? In 40 years ' time , in the year 1900 , in the United States of America , there were 1,001 car manufacturing companies -- 1,001 .","Vậy điều gì xảy ra ở 40 năm trước , ở Mỹ , ở Mỹ , có một công ty sản xuất thực phẩm cho công ty sản xuất các công ty sản xuất .","Vậy điều gì đã xảy ra ? Trong vòng 40 năm , tới thời điểm 1900 , tại Mỹ , có khoảng 1,001 công ty sản xuất xe hơi--1,001 ."
"The idea of finding a different technology had absolutely taken over , and there were tiny , tiny little factories in backwaters .","Ý tưởng về một công nghệ khác đã được đưa ra , và có rất nhiều tầng nhỏ trong các bon nát đó là một thiết bị nhỏ có túi .",Cái ý tưởng tìm kiếm một công nghệ khác biệt đã hoàn toàn vượt lên trên tất cả và có những nhà máy rất nhỏ bé trong tình trạng trì trệ
"Dearborn , Michigan . Henry Ford .",Cơn đau của thuyết hư cũ .,"Dearborn , MIchigan . Henry Ford ."
"However , there is a secret to work with entrepreneurs .","Tuy nhiên , có một cuộc thi để làm cho những người Cơ đốc giáo .","Tuy nhiên , có một bí mật để làm việc với các doanh nhân ."
"First , you have to offer them confidentiality .","Đầu tiên , bạn phải mang chúng vào .","Trước tiên , bạn phải mang đến cho họ sự bảo mật"
Otherwise they don 't come and talk to you .,Không ai đến và nói với bạn .,Không thì họ sẽ chẳng tìm đến mà nói chuyện với bạn .
"Then you have to offer them absolute , dedicated , passionate service to them .","Rồi bạn phải mang chúng , nhảy múa và nhảy múa .","Sau đó bạn phải mang đến cho họ một dịch vụ tuyệt đối , riêng biệt và say mê ."
And then you have to tell them the truth about entrepreneurship .,Và rồi bạn phải nói về những người Cơ đốc giáo .,Và sau đó bạn phải nói với họ sự thật về kinh doanh .
"The smallest company , the biggest company , has to be capable of doing three things beautifully : The product that you want to sell has to be fantastic , you have to have fantastic marketing , and you have to have tremendous financial management .","Công nghệ nhỏ nhất , là công ty lớn nhất , phải làm 3 thứ rất đẹp : bạn muốn bán được nó , bạn phải bán được một cuộc đấu tranh vĩ đại , và bạn phải có một cuộc đấu tranh chống khủng bố .","Công ty nhỏ nhất , công ty lớn nhất , phải có năng lực làm được 3 việc tuyệt vời sau : Cái sản phẩm bạn muốn bán phải hảo hạng , bạn phải có một chiến lược quảng bá hảo hạng , và bạn phải có một sự quản lí tài chính hảo hạng ."
Guess what ?,Bạn thấy gì ?,Nghĩ thử xem nhé ?
"We have never met a single human being in the world who can make it , sell it and look after the money .","Chúng ta chưa từng gặp một người người mà có thể làm cho họ , bán chúng sau khi họ mua tiền .","Chúng ta chưa bao giờ gặp một cá nhân nào trên thế giới , người mà vừa có thể làm ra , bán nó và quản lí tiền bạc cùng lúc ."
It doesn 't exist .,Nó không tồn tại .,Điều đó không tồn tại
This person has never been born .,Người đàn ông này chưa bao giờ sinh ra .,Nhân vật này chưa bao giờ được sinh ra .
"We 've done the research , and we have looked at the 100 iconic companies of the world -- Carnegie , Westinghouse , Edison , Ford , all the new companies , Google , Yahoo .","Chúng tôi đã thực hiện nghiên cứu , và có khoảng 100 ngàn công ty được chế tạo vào lớp băng của thế giới -- người Cơ đốc giáo cho các công ty mới , công ty đa nhà khoa học , chia sẻ các công ty mới , chia sẻ với các công ty mới .","Chúng tôi đã làm một nghiên cứu , và xem xét 100 công ty tiêu biểu trên thế giới Carnegie , Westinghouse , Edison , Ford , tất cả công ty mới , Google , Yahoo ."
"There 's only one thing that all the successful companies in the world have in common , only one : None were started by one person .",Chỉ có một điều mà tất cả những công ty thành công trên thế giới có chung một cái gì đó rất : không ai bắt đầu .,"Chỉ có một điều mà tất cả mọi công ty thành công trên thế giới đều có , chỉ một mà thôi đó là : Không một công ty nào bắt đầu chỉ với một người"
"Now we teach entrepreneurship to 16-year-olds in Northumberland , and we start the class by giving them the first two pages of Richard Branson 's autobiography , and the task of the 16-year-olds is to underline , in the first two pages of Richard Branson 's autobiography how many times Richard uses the word "" I "" and how many times he uses the word "" we . ""","Bây giờ chúng tôi dạy học sinh 12 tuổi và bắt đầu đưa chúng vào lớp 404 . Và chúng tôi bắt đầu đưa chúng vào phần vỏ băng họa của Johnny Cash , một trong những phần ba của phần còn lại của một phần của cái thuyền , trong khi tôi dạy các trang 404 "" s .","Hiện tại chúng tôi dạy về kinh doanh cho thiếu niên lứa tuổi 16 tại Northumberland , chúng tôi khởi đầu lớp học bằng cách đưa cho chúng hai tờ đầu tiên về tiểu sử của Richard Branson , và công việc cho những ở lứa tuổi 16 này là gạch dưới , trong 2 trang đầu tiên về tiểu sử của Richard Branson bao nhiêu lần Richard sử dụng từ "" Tôi "" và bao nhiêu lần ông sử dụng từ "" Chúng tôi . """
"Never the word "" I , "" and the word "" we "" 32 times .","Không ai từ "" Tôi "" - "" Chúng tôi "" sống "" . Chúng tôi đã tăng quá lâu .","Không bao giờ có từ "" Tôi , và từ "" chúng ta "" có 32 lần"
He wasn 't alone when he started .,Ông ta không còn ở một mình khi ông ấy,Ông ấy không bắt đầu một mình .
Nobody started a company alone . No one .,Không ai bắt đầu với một công ty .,KHông ai khởi đầu một công ty một mình . Không ai cả .
"So we can create the community where we have facilitators who come from a small business background sitting in cafes , in bars , and your dedicated buddies who will do to you , what somebody did for this gentleman who talks about this epic , somebody who will say to you , "" What do you need ?","Vậy chúng ta có thể tạo ra cộng đồng nơi mà có một ngôi nhà nhỏ nơi mà bạn ngồi trong quán cà phê , hay người hàng xóm sẽ làm cho ai đó , người mà nói với ai đó , người mà nói với người đàn ông , người ta muốn nói gì ? ""","Vậy nên chúng ta có thể tạo ra một cộng đồng nơi có những người hỗ trợ có kinh nghiệm nền tảng về hình thức kinh doanh quy mô nhỏ ngồi trong quán cà phê , quán rượu , và những anh bạn tận tuỵ của bạn người mà sẽ làm cho bạn những điều mà ai đó đã làm cho họ người nói về thiên hùng ca này người nào đó sẽ hỏi bạn , "" bạn cần gì ? """
What can you do ? Can you make it ?,Bạn có thể làm gì ?,Bạn có thể làm gì ? bạn làm được không ?
"Okay , can you sell it ? Can you look after the money ? ""","Được rồi , bạn có thể bán nó sau khi nào ? ""","okay , bạn có thể bán nó không ? Bạn có thể quản lí tiền bạc không ?"
""" Oh , no , I cannot do this . "" "" Would you like me to find you somebody ? """,""" Ồ , tôi không thể làm điều này . "" Bạn có muốn tìm ai đó không ? """,""" Oh , không , tôi không thể làm được điều này . "" Bạn có muốn tôi tìm ai khác cho bạn không ? """
We activate communities .,Chúng ta kích hoạt các cộng đồng .,Chúng tôi kích hoạt những cộng đồng .
