inputs,preds,labels
"And I got a switch where I can switch on the lights , on and off .",Và tôi có một cái công tắc để bật và tắt đèn.,Và tôi có được một công tắc để có thể tắt và mở đèn .
And that 's a small torch from a broken flashlight .,Và đó là một ngọn đuốc nhỏ của một chiếc đèn pin hỏng.,Và đó là một bóng đèn nhỏ từ cây đèn pin vỡ .
So I set up everything .,Vì thế tôi đã sắp xếp mọi thứ.,Và tôi lắp đặt mọi thứ .
"As you can see , the solar panel charges the battery , and the battery supplies the power to the small indicator box . I call it a transformer .","Như các bạn có thể thấy, tấm pin mặt trời sạc pin, và pin cung cấp điện cho hộp pin nhỏ. Tôi gọi nó là bộ biến áp.","Như các bạn có thể thấy , tấm pin mặt trời dùng để xạc ắc-quy , và bình ắc-quy cung cấp năng lượng cho hộp đồng hồ đo . Tôi gọi nó là máy biến thế ."
And the indicator box makes the lights flash .,Và hộp chỉ số làm cho ánh sáng nhấp nháy.,Và chiếc hộp đồng hồ đo làm cho đèn chớp tắt .
"As you can see , the bulbs face outside , because that 's where the lions come from .","Như bạn có thể thấy, bóng đèn hiện ra bên ngoài, bởi vì đó là nơi xuất phát của những con sư tử.","Như các bạn thấy đó , các bóng đèn hướng ra phía ngoài , bởi vì đó là hướng sư tử tiến vào ."
And that 's how it looks to lions when they come at night .,Và đó là hình ảnh của sư tử khi chúng đến vào ban đêm.,Và đó là cách mà ánh sáng chiếu về phía sư tử khi chúng đến vào đêm khuya .
"The lights flash and trick the lions into thinking I was walking around the cowshed , but I was sleeping in my bed .","Ánh sáng nhấp nháy và lừa những con sư tử nghĩ rằng tôi đang đi vòng quanh chuồng bò, nhưng tôi đang ngủ trên giường.","Các bóng đèn chớp tắt và đánh lừa sư tử làm cho chúng nghĩ rằng tôi đang đi xung quanh chuồng bò , nhưng thực ra là tôi đang ngủ trên giường của mình ."
Thanks .,Cảm ơn.,Cảm ơn
"So I set it up in my home two years ago , and since then , we have never experienced any problem with lions .","Tôi thiết lập nó ở nhà 2 năm trước, và kể từ đó, chúng tôi chưa từng gặp bất cứ vấn đề gì với sư tử.","Tôi đã lắp đặt nó ở nhà mình 2 năm trước , kể từ đó , chúng tôi không hề gặp phải bất cứ vấn đề nào với sư tử cả ."
And my neighboring homes heard about this idea .,Và những ngôi nhà lân cận của tôi đã nghe về ý tưởng này.,Các gia đình hàng xóm nghe kể về ý tưởng này .
One of them was this grandmother .,Một trong số đó là người bà này.,Một trong số đó là người bà này .
"She had a lot of her animals being killed by lions , and she asked me if I could put the lights for her .","Cô ấy có rất nhiều con vật bị giết bởi những con sư tử, và cô ấy hỏi tôi liệu tôi có thể đặt đèn cho cô ấy được không.","Bà có nhiều gia súc đã bị sư tử giết , và bà đã hỏi tôi liệu tôi có thể giúp bà lắp các bóng điện ."
"And I said , "" Yes . ""","Và tôi trả lời, "" Vâng. ""","Tôi trả lời , "" Vâng "" ."
"So I put the lights . You can see at the back , those are the lion lights .","Vậy nên tôi để đèn. Các bạn có thể thấy phía sau, đó là đèn sư tử.","Thế là tôi lắp đặt các bóng đèn . Các bạn có thể nhìn thấy ở đằng sau , chúng là các bóng đèn sư tử ."
"Since now , I 've set up seven homes around my community , and they 're really working .","Kể từ bây giờ, tôi đã thiết lập bảy ngôi nhà xung quanh cộng đồng của tôi, và họ thực sự đang làm việc.","Cho đến nay , tôi đã giúp lắp đặt cho 7 hộ gia đình trong cộng đồng của mình , và chúng đều hoạt động hiệu quả ."
"And my idea is also being used now all over Kenya for scaring other predators like hyenas , leopards , and it 's also being used to scare elephants away from people 's farms .","Và ý tưởng của tôi bây giờ cũng được sử dụng khắp Kenya để hù doạ những kẻ săn mồi khác như linh cẩu, báo đốm, và nó cũng đang được sử dụng để doạ voi cách xa trang trại của người dân.","Hiện nay ý tưởng của tôi đã được sử dụng trên khắp Kenya để xua đuổi các động vật ăn thịt khác như linh cẩu , báo , và nó cũng được sử dụng để doạ đàn voi tránh xa nông trại của người dân ."
"Because of this invention , I was lucky to get a scholarship in one of the best schools in Kenya , Brookhouse International School , and I 'm really excited about this .","Nhờ phát minh này, tôi đã may mắn nhận được học bổng ở một trong những ngôi trường tốt nhất Kenya, Đại học quốc tế Brookshouse, và tôi thực sự rất hào hứng về điều này.","Nhờ phát minh này , tôi đã may mắn nhận được học bổng ở một trong những trường học tốt nhất ở Kenya , trường Quốc tế Brookhouse , và tôi thực sự rất phấn khởi về điều này ."
My new school now is coming in and helping by fundraising and creating an awareness .,Ngôi trường mới của tôi hiện đang đến và giúp đỡ bằng cách gây quỹ và tạo ra nhận thức.,Ngôi trường mới của tôi hiện đang bắt đầu giúp đỡ bằng cách quyên góp và nâng cao nhận thức .
"I even took my friends back to my community , and we 're installing the lights to the homes which don 't have [ any ] , and I 'm teaching them how to put them .","Tôi thậm chí đã đưa những người bạn của tôi trở lại với cộng đồng của mình, và chúng tôi lắp đặt những cái đèn vào những ngôi nhà không có, và tôi đang dạy chúng cách đặt chúng.","Thậm chí tôi đã dẫn những người bạn của tôi về cộng đồng của mình , và chúng tôi lắp đặt bóng đèn cho các hộ gia đình chưa tiếp cận được nó và tôi dạy cho họ cách để lắp đặt chúng ."
"So one year ago , I was just a boy in the savanna grassland herding my father 's cows , and I used to see planes flying over , and I told myself that one day , I 'll be there inside .","Một năm trước, tôi chỉ là một cậu bé ở vùng thảo nguyên dọc theo đàn bò của cha tôi, và tôi đã từng thấy những chiếc máy bay bay bay bay qua, và tôi tự nhủ rằng một ngày nào đó, tôi sẽ ở","Một năm trước đó , tôi chỉ là một cậu bé ở vùng thảo nguyên chăn bò cho bố mình , tôi đã từng nhìn thấy những chiếc máy bay bay lượn , và tôi đã nói với chính mình rằng một ngày nào đó , tôi sẽ được ngồi vào bên trong nó ."
And here I am today .,Và tôi ở đây hôm nay.,Và tôi ở đây ngày hôm nay .
I got a chance to come by plane for my first time for TED .,Tôi có cơ hội đến bằng máy bay lần đầu tiên cho TED.,Tôi đã có cơ hội đi đến đây bằng máy bay lần đầu tiên để tham gia TED .
So my big dream is to become an aircraft engineer and pilot when I grow up .,Ước mơ lớn của tôi là trở thành một kỹ sư máy bay và phi công khi tôi lớn lên.,Ước mơ lớn nhất của tôi là trở thành một kỹ sư máy bay và phi công khi lớn lên .
"I used to hate lions , but now because my invention is saving my father 's cows and the lions , we are able to stay with the lions without any conflict .","Tôi đã từng ghét những con sư tử, nhưng bây giờ bởi vì phát minh của tôi đang cứu những con bò và sư tử của cha tôi, chúng tôi có thể ở lại với những con sư tử mà không có bất kỳ xung đột nào","Tôi đã từng ghét sư tử , nhưng bây giờ bởi vì phát minh của tôi đang cứu đàn bò của bố và sư tử , chúng tôi có thể sống chung với sư tử mà không có bất cứ xung đột nào ."
"Ashê olên . It means in my language , thank you very much .","Ashê obên. Nó có nghĩa là trong ngôn ngữ của tôi, cảm ơn các bạn rất nhiều.","Ashê olên . Theo ngôn ngữ của tôi , nó có nghĩa là cảm ơn rất nhiều ."
You have no idea how exciting it is to hear a story like yours .,Bạn không biết được rằng thật thú vị khi được nghe một câu chuyện như câu chuyện của bạn.,Cháu không biết là thật là thú vị biết bao khi nghe câu chuyện của cháu .
So you got this scholarship . Yep .,Vậy là bạn nhận được học bổng này. Đúng vậy.,Vậy là cháu đã có học bổng này . Vâng .
You 're working on other electrical inventions .,Bạn đang làm việc với các phát minh điện khác.,Cháu đang làm những phát minh về điện khác .
What 's the next one on your list ?,Thế cái kế tiếp trong danh sách của bạn là gì?,Phát minh nào tiếp theo trong danh sách của cháu ?
"My next invention is , I want to make an electric fence . Electric fence ?","Phát minh tiếp theo của tôi là, tôi muốn tạo ra hàng rào điện. hàng rào điện?","Phát minh sắp tới của cháu , cháu muốn làm một hàng rào điện . Hàng rào điện sao ?"
"But I know electric fences are already invented , but I want to make mine .","Nhưng tôi biết hàng rào điện đã được phát minh, nhưng tôi muốn làm hàng rào điện của tôi.","Cháu biết là hàng rào điện đã được phát minh rồi , nhưng cháu muốn làm cái của riêng mình ."
"You already tried it once , right , and you -- I tried it before , but I stopped because it gave me a shock .","Bạn đã thử nó một lần, đúng không, và bạn -- Tôi đã thử nó trước đây, nhưng tôi dừng lại vì nó làm tôi sốc.","Cháu đã thử , đúng không , và cháu ... Cháu đó thử trước đây nhưng cháu đã dừng lại vì bị giật điện ."
"In the trenches . Richard Turere , you are something else .","Trong chiến hào. Richard Ture, bạn là một cái gì đó khác.","Richard Turere , cháu thật khác biệt ."
"We 're going to cheer you on every step of the way , my friend .","Chúng tôi sẽ cổ vũ cho anh trên mọi nẻo đường, anh bạn ạ.","Chúng tôi sẽ cỗ vũ cháu trên con đường cháu đi , anh bạn nhỏ ."
Thank you so much . Thank you .,Cảm ơn các bạn rất nhiều. Cảm ơn các bạn.,Cảm ơn cháu rất nhiều . Cảm ơn .
"Everything I do , and everything I do professionally -- my life -- has been shaped by seven years of work as a young man in Africa .","Tất cả những gì tôi làm, và tất cả những gì tôi làm một cách chuyên nghiệp -- cuộc sống của tôi -- đã được định hình bởi bảy năm làm việc như một chàng trai trẻ ở châu Phi.","Những gì tôi làm , và những gì tôi làm chuyên về-- cuộc đời tôi--đã được đinh hình trong bảy năm làm việc tại Châu Phi khi còn trẻ"
"From 1971 to 1977 -- I look young , but I 'm not — -- I worked in Zambia , Kenya , Ivory Coast , Algeria , Somalia , in projects of technical cooperation with African countries .","Từ 1971 đến 1977 -- tôi trông trẻ, nhưng không -- Tôi làm việc ở Zambia, Kenya, Bờ Biển Ngà, Algeria, Somalia trong những dự án hợp tác kỹ thuật với các nước châu Phi.","Từ năm 1971 đến 1977-- Trông tôi trẻ thế chứ không phải vậy đâu ---- Tôi đã làm việc tại Zambia , Kenya , Ivory Coast , Algeria , Somalia , trong những dự án hợp tác về kỹ thuật với những quốc gia Châu Phi"
"I worked for an Italian NGO , and every single project that we set up in Africa failed .","Tôi làm việc cho một tổ chức phi chính phủ Ý, và tất cả các dự án mà chúng tôi thành lập ở Châu Phi đều thất bại.",Tôi đã làm việc cho tổ chức phi chính phủ của Ý và mỗi một dự án chúng tôi lập ra tại Châu Phi thất bại
And I was distraught .,Và tôi đã rất bối rối.,Tôi đã rất sầu não .
"I thought , age 21 , that we Italians were good people and we were doing good work in Africa .","Tôi nghĩ, 21 tuổi, rằng chúng tôi là những người Ý tốt và chúng tôi đang làm việc tốt ở Châu Phi.","Mới 21 tuổi đời , tôi nghĩ , người Ý là người tốt và chúng tôi đang làm việc tốt tại Châu Phi"
"Instead , everything we touched we killed .","Thay vào đó, tất cả những thứ chúng ta chạm vào đều giết chết chúng ta.","Nhưng thay vì thế , chúng tôi giết chết mọi thứ mà chúng tôi đụng vào ."
"Our first project , the one that has inspired my first book , "" Ripples from the Zambezi , "" was a project where we Italians decided to teach Zambian people how to grow food .","Dự án đầu tiên của chúng tôi, dự án đã truyền cảm hứng cho cuốn sách đầu tiên của tôi, "" Ripples from the Zambezi, "" là một dự án nơi mà người Ý chúng tôi quyết định dạy người","Dự án đầu tiên , cái đã truyền cảm hứng cho cuốn sách đầu tiên của tôi , "" Những cơn sóng nhẹ từ Zambezi , "" là một dự án trong đó người Ý quyết định dạy cho người Zambia trồng thực phẩm ."
"So we arrived there with Italian seeds in southern Zambia in this absolutely magnificent valley going down to the Zambezi River , and we taught the local people how to grow Italian tomatoes and zucchini and ...","Thế là chúng tôi đến đó với những hạt giống Ý ở miền nam Zambia trong thung lũng tuyệt đẹp này chảy xuống sông Zappbezi, và chúng tôi dạy người dân địa phương trồng cà chua Ý và kẽmchi và...","Thế nên chúng tôi miền nam Zambia với những hạt giống từ nước Ý tại một thung lũng tuyệt đẹp trải dài xuống sông Zambezi , và chúng tôi dạy cho người dân bản đại trồng cà chua Ý và bí ngòi Ý và ..."
"And of course the local people had absolutely no interest in doing that , so we paid them to come and work , and sometimes they would show up .","Và tất nhiên người dân địa phương hoàn toàn không thích làm việc đó, nên chúng tôi trả tiền để họ đến làm việc, và đôi khi họ xuất hiện.","Tất nhiên những người dân bản địa chẳng mấy hứng thú làm công việc này , vậy nên chúng tôi trả công cho họ , và đôi lúc họ mới đến làm việc ."
"And we were amazed that the local people , in such a fertile valley , would not have any agriculture .","Và chúng tôi ngạc nhiên khi người dân địa phương, ở một thung lũng màu mỡ như vậy, sẽ không có nền nông nghiệp nào.","Chúng tôi thực sự ngạc nhiên về những người bản địa , tại thung lũng màu mỡ như thế này lại chẳng trồng trọt gì ."
"But instead of asking them how come they were not growing anything , we simply said , "" Thank God we 're here . ""","Nhưng thay vì hỏi họ tại sao họ không phát triển gì cả, chúng tôi chỉ đơn giản nói, "" Cảm ơn Chúa, chúng tôi ở đây. ""","Nhưng thay vì hỏi sao họ lại chẳng trồng bất cứ thứ gì , chúng tôi đơn giản thốt lên rằng , "" Cám ơn Chúa chúng con đã ở đây . """
""" Just in the nick of time to save the Zambian people from starvation . """,""" Vừa đúng lúc để cứu người Zambia khỏi nạn đói. """,""" Vừa kịp lúc để cứu người Zambia khỏi nạn đói . """
"And of course , everything in Africa grew beautifully .","Và tất nhiên, mọi thứ ở Châu Phi đều phát triển một cách tuyệt vời.","Và tất nhiên , mọi thứ tại Châu Phi đều phát triển tốt"
"We had these magnificent tomatoes . In Italy , a tomato would grow to this size . In Zambia , to this size .","Chúng tôi có những quả cà chua tuyệt vời này. Ở Ý, một cây cà chua sẽ mọc to cỡ này. Ở Zambia, với kích cỡ như thế này.","Chúng tôi có những quả cà chua rất tuyệt vời . Tại Ý , một quả cà chua chỉ to khoảng bằng này . Tại Zambia , nó to tới cỡ này này ."
"And we could not believe , and we were telling the Zambians , "" Look how easy agriculture is . ""","Và chúng tôi đã không thể tin, và chúng tôi đã nói với những người Zambia, "" Hãy nhìn xem nông nghiệp của họ dễ dàng như thế nào. ""","Thật khó tin , và chúng tôi nói với những người Zambia , "" Mọi người xem trồng trọt có đễ dàng không này . """
"When the tomatoes were nice and ripe and red , overnight , some 200 hippos came out from the river and they ate everything .","Khi cà chua chín và đỏ, trong một đêm, khoảng 200 con hà mã ra khỏi sông và chúng ăn tất cả mọi thứ.","Khi mà những quả cà chua bắt đầu đạt , chín , và có màu đỏ , chỉ qua một đêm , chừng khoảng 200 con hà mã từ dưới sông trồi lên và ngốn sạch tất cả ."
"And we said to the Zambians , "" My God , the hippos ! ""","Và chúng tôi nói với những người Zambia, "" Chúa ơi, những con hà mã! ""","Chúng tôi nói với những người Zambia , "" Chúa ơi , những con hà mã kìa ! """
"And the Zambians said , "" Yes , that 's why we have no agriculture here . ""","Và những người Zambia nói, "" Vâng, đó là lý do tại sao chúng ta không có nông nghiệp ở đây. ""","và người dân đáp rằng , "" Vâng , đó là lí do tại sao chúng tôi chẳng trồng thứ gì ở đây cả . """
""" Why didn 't you tell us ? "" "" You never asked . """,""" Tại sao anh không nói cho chúng tôi? "" "" "" Anh chưa bao giờ hỏi. """,""" Thế tại sao mọi người không cho chúng tôi biết trước ? "" "" Anh có bao giờ hỏi đâu . """
"I thought it was only us Italians blundering around Africa , but then I saw what the Americans were doing , what the English were doing , what the French were doing , and after seeing what they were doing , I became quite proud of our project in Zambia .","Tôi đã nghĩ chỉ có những người Ý chúng tôi đi lang thang quanh châu Phi, nhưng sau đó tôi thấy những gì người Mỹ đang làm, những gì người Anh đang làm, những gì người Pháp đang làm, và sau khi nhìn thấy những","Tôi đã nghĩ chỉ có mỗi người Ý là khờ khạo trên đất Châu Phi nhưng sau đó khi tôi nhìn những gì mà người Mỹ đang làm , những người Anh đang làm , những người Pháp đang làm , và sau khi chứng kiến những gì họ làm , Tôi cảm thấy có chút gì đó tự hào về dự án của mình tại Zambia"
"Because , you see , at least we fed the hippos .","Bởi vì, bạn thấy đấy, ít nhất chúng ta cũng cho những con hà mã ăn.","Bởi vì , bạn thấy đó , chỉ ít chúng tôi cũng nuôi ăn được mấy con hà mã"
You should see the rubbish — -- You should see the rubbish that we have bestowed on unsuspecting African people .,Bạn nên thấy những thứ rác rưởi -- -- bạn nên thấy những thứ rác rưởi mà chúng tôi đã đưa cho những người châu Phi không tin tưởng.,Bạn nên nhìn vào cái thứ vớ vẩn---- Bạn nên nhìn vào cái thứ vớ vẩn mà chúng ta đã ban cho những người dân Châu Phi không mảy may nghi ngờ .
"You want to read the book , read "" Dead Aid , "" by Dambisa Moyo , Zambian woman economist .","Bạn muốn đọc cuốn sách, đọc "" Chết Aid "", viết bởi Dambsa Moi, nhà kinh tế học người Zambia.","Bạn muốn đọc cuốn sách nào đó , hãy đọc "" Sự Viện Trợ chết chóc , "" viết bởi Dambisa Moyo , một nhà nữ kinh tế người Zambia ."
The book was published in 2009 .,Cuốn sách được xuất bản năm 2009.,Cuốn sách được phát hành năm 2009 .
We Western donor countries have given the African continent two trillion American dollars in the last 50 years .,Những nước được tài trợ ở phương Tây đã trao cho lục địa châu Phi 2 nghìn tỷ đô la Mỹ trong 50 năm qua.,"Chúng ta , những quốc gia viện trợ Tây Phương đã mang đến lục địa Châu Phi 2 tỉ tỉ Mỹ Kim trong vòng 50 năm qua ."
I 'm not going to tell you the damage that that money has done .,Tôi sẽ không kể cho bạn những thiệt hại mà số tiền đó gây ra.,Tôi sẽ không nói với bạn những thiệt hại mà số tiền đó đã gây ra .
Just go and read her book .,Chỉ cần đi và đọc cuốn sách của cô ấy.,hãy tìm đọc cuốn sách của bà ấy .
"Read it from an African woman , the damage that we have done .","Hãy đọc nó từ một phụ nữ châu Phi, những thiệt hại mà chúng tôi đã gây ra.","Đọc nó từ một người phụ nữ Châu Phi , những thiệt hại mà chúng ta đã gây ra ."
"We Western people are imperialist , colonialist missionaries , and there are only two ways we deal with people : We either patronize them , or we are paternalistic .","Người phương Tây chúng ta là những người theo chủ nghĩa đế quốc, những người theo chủ nghĩa thực dân, và chỉ có hai cách để chúng ta đối xử với mọi người : hoặc là bảo vệ họ, hoặc là chúng ta là những người","Những người Tây Phương như chúng ta là những người theo chủ nghĩa đế quốc , thực dân truyền giáo , và chúng ta chỉ có hai cách để đối xử với người khác : hoặc bảo trợ , hoặc bảo hộ"
"The two words come from the Latin root "" pater , "" which means "" father . ""","Hai từ này đến từ gốc Latin "" pater "", có nghĩa là "" cha "".","Hai từ có nguồn gốc từ tiếng La Tinh "" pater , "" có nghĩa là "" làm cha . """
But they mean two different things .,Nhưng chúng có 2 ý nghĩa khác nhau.,Những chúng mang hai nghĩa khác biệt .
"Paternalistic , I treat anybody from a different culture as if they were my children . "" I love you so much . ""","Bằng sáng chế, tôi đối xử với bất cứ ai từ một nền văn hoá khác như thể họ là con tôi. "" Tôi yêu các bạn rất nhiều. ""","Bảo hộ , là tôi đối xử với bất cứ người nào đến từ nền văn hoá khác như thể họ là con tôi . "" Tôi yêu chúng quá . """
"Patronizing , I treat everybody from another culture as if they were my servants .","Bằng sáng chế, tôi đối xử với tất cả mọi người từ nền văn hoá khác như thể họ là người hầu của tôi.","Bảo trợ , tôi đối xử với tất cả mọi người từ nền văn hoá khác như đầy tớ của mình ."
"That 's why the white people in Africa are called "" bwana , "" boss .","Đó là lý do tại sao người da trắng ở châu Phi được gọi là "" bwana "", ông chủ.","Đó là lí do tại sao người da trắng tại Châu Phi được gọi là "" bwana , "" ông chủ ."
"I was given a slap in the face reading a book , "" Small is Beautiful , "" written by Schumacher , who said , above all in economic development , if people do not wish to be helped , leave them alone .","Tôi được cho một cái tát vào mặt khi đọc một cuốn sách, "" Bé nhỏ xinh, "" được viết bởi Schamacher, người đã nói, trên hết trong sự phát triển kinh tế, nếu người ta không muốn được giúp đỡ,","Tôi như bị tát vào mặt khi đọc cuốn sách , "" Nhỏ bé nhưng tuyệt đẹp , "" viết bởi Schumacher , nói rằng , trên hết tất cả , trong sự phát triển kinh tế , nếu người khác không cần giúp đỡ , hãy để mặc họ ."
This should be the first principle of aid .,Đây nên là nguyên tắc viện trợ đầu tiên.,Đây nên đáng là nguyên tắc đầu tiên về viện trợ .
The first principle of aid is respect .,Nguyên tắc đầu tiên của viện trợ là sự tôn trọng.,Nguyên tắc đầu tiên về viện trợ là tôn trọng .
"This morning , the gentleman who opened this conference lay a stick on the floor , and said , "" Can we -- can you imagine a city that is not neocolonial ? ""","Sáng nay, người mở cuộc hội thảo này đã đặt một cây gậy lên sàn nhà, và nói, "" Chúng ta có thể -- bạn có thể tưởng tượng một thành phố không phải là vỏ não mới? ""","Sáng nay , người tổ chức buổi họp này đặt một cây gậy ra sàn nhà , và nói , "" Liệu chúng ta có thể--hình dung về một thành phố mà không phải là chủ nghĩa thực dân mới không ? """
"I decided when I was 27 years old to only respond to people , and I invented a system called Enterprise Facilitation , where you never initiate anything , you never motivate anybody , but you become a servant of the local passion , the servant of local people who have a dream to become a better person .","Tôi quyết định khi tôi 27 tuổi chỉ để phản ứng lại với mọi người, và tôi đã phát minh ra một hệ thống gọi là "" Hợp tác Enterprise "", nơi mà bạn không bao giờ bắt đầu bất cứ điều gì, bạn không bao","Khi 27 tuổi , tôi đã quyết định chỉ hưởng ứng với mọi người và tôi đã tạo ra một hệ thống gọi là Enterprise Facilitation , nơi mà bạn sẽ không khởi đầu bất cứ thứ gì bạn không bao giờ thúc đẩy ai , nhưng trở thành một người đầy tớ cho khát vọng bản địa , người đầy tớ của người bản địa những người có giấc mơ muốn trở thành một con người tốt hơn ."
So what you do -- you shut up .,Vậy bạn làm gì -- bạn im đi.,Vậy bạn làm gì--bạn im miệng .
"You never arrive in a community with any ideas , and you sit with the local people .","Bạn không bao giờ đến một cộng đồng với bất kỳ ý tưởng nào, và bạn ngồi với người dân địa phương.","Đừng bao giờ mang đến một cộng đồng với những ý tưởng , bạn ngồi với người bản địa ."
We don 't work from offices .,Chúng tôi không làm việc từ văn phòng.,Chúng tôi không làm việc từ những văn phòng .
We meet at the cafe . We meet at the pub .,Chúng tôi gặp nhau ở quán cà phê. Chúng tôi gặp nhau ở quán rượu.,Chúng tôi gặp gỡ tại quán cà phê . Quán rượu .
We have zero infrastructure .,Chúng ta không có cơ sở hạ tầng nào cả.,Chúng tôi không có bất cứ cơ sở hạ tầng nào .
"And what we do , we become friends , and we find out what that person wants to do .","Và những gì chúng ta làm, chúng ta trở thành bạn, và chúng ta tìm ra người đó muốn làm gì.","và cái chúng tôi làm là trở thành bạn của nhau , và tìm ra cái mà người đó muốn làm ."
The most important thing is passion .,Điều quan trọng nhất là niềm đam mê.,Cái quan trọng nhất là khát vọng .
You can give somebody an idea .,Bạn có thể cho ai đó một ý tưởng.,Bạn có thể cho ai đó một ý tưởng .
"If that person doesn 't want to do it , what are you going to do ?","Nếu người đó không muốn, bạn sẽ làm gì?","Nếu người đó không muốn làm , vậy thì bạn phải làm sao ?"
The passion that the person has for her own growth is the most important thing .,Niềm đam mê mà một người có cho sự phát triển của chính mình là điều quan trọng nhất.,Cái khát vọng của người phụ nữ có cho sự phát triển của bản thân là thứ quan trọng nhất .
The passion that that man has for his own personal growth is the most important thing .,Niềm đam mê mà con người dành cho sự phát triển cá nhân là điều quan trọng nhất.,Cái khát vọng của nam giới có cho sự phát triển của cá nhân là thứ quan trọng nhất .
"And then we help them to go and find the knowledge , because nobody in the world can succeed alone .","Và sau đó chúng tôi giúp họ đi và tìm kiếm kiến thức, bởi vì không ai trên thế giới này có thể thành công một mình.","và chúng tôi giúp họ tiến hành tìm kiếm sự hiểu biết , vì chẳng ai trên thế giới có thể thành công một mình ."
"The person with the idea may not have the knowledge , but the knowledge is available .","Người có ý tưởng đó có thể không có kiến thức, nhưng có thể có kiến thức.","Người có ý tưởng chưa chắc đã có sự hiểu biết , nhưng sự hiểu biết luôn hiện hữu ."
"So years and years ago , I had this idea : Why don 't we , for once , instead of arriving in the community to tell people what to do , why don 't , for once , listen to them ? But not in community meetings .","Vì vậy, nhiều năm trước, tôi đã có một ý tưởng : Tại sao chúng ta không, dù chỉ một lần, thay vì đi đến cộng đồng để nói cho mọi người biết phải làm gì, tại sao không, dù chỉ một lần","Vậy nên nhiều năm trước , tôi có ý tưởng thế này : Tại sao chúng ta không , chỉ một lần , thay vì , đến một cộng đồng , và nói với những người ở đó họ nên làm gì , sao chúng ta không , lắng nghe họ dù chỉ một lần ? Nhưng không phải trong những cuộc họp cộng đồng"
Let me tell you a secret .,Để tôi cho bạn biết một bí mật.,Để tôi nói bạn biết một bí mật .
There is a problem with community meetings .,Có một vấn đề với các cuộc họp cộng đồng.,Có một vần đề trong những cuộc họp cộng đồng .
"Entrepreneurs never come , and they never tell you , in a public meeting , what they want to do with their own money , what opportunity they have identified .","Những nhà kinh doanh không bao giờ đến, và họ không bao giờ nói với bạn rằng, trong một cuộc họp công cộng, họ muốn làm gì với tiền của chính họ, họ đã xác định được cơ hội nào.","Những doanh nhân chẳng bao giờ đến dự , và họ chẳng đời nào cho bạn biết , trong buổi họp cộng đồng , cái họ muốn làm với tiền của mình , cái cơ hội mà họ mới tìm ra ."
So planning has this blind spot .,"Vì vậy, lập kế hoạch có điểm mù này.",Vậy nên hoạch định có một điểm mù này .
"The smartest people in your community you don 't even know , because they don 't come to your public meetings .","Những người thông minh nhất trong cộng đồng mà bạn thậm chí không biết, vì họ không đến dự các cuộc họp công chúng của bạn.",những người thông thái nhất trong cộng đồng bạn chẳng bao giờ biết được vì họ chẳng đời nào đến dự những buổi họp công cộng .
"What we do , we work one-on-one , and to work one-on-one , you have to create a social infrastructure that doesn 't exist .","Những gì chúng tôi làm, chúng tôi làm việc một-đối-một, và để làm việc một-đối-một, bạn phải tạo ra một cơ sở hạ tầng xã hội mà không tồn tại.","Cái chúng tôi làm là làm việc một-đối-một và để làm điều đó , bạn phải tạo ra một cấu trúc xã hội hiện không tồn tại ."
You have to create a new profession .,Bạn phải tạo ra một nghề nghiệp mới.,bạn phải tạo ra một chuyên ngành mới .
"The profession is the family doctor of enterprise , the family doctor of business , who sits with you in your house , at your kitchen table , at the cafe , and helps you find the resources to transform your passion into a way to make a living .","Công việc là bác sĩ gia đình của doanh nghiệp, bác sĩ gia đình của doanh nghiệp, người ngồi với bạn trong nhà, tại bàn bếp, tại quán cà phê, và giúp bạn tìm thấy nguồn lực để chuyển đổi niềm đam mê của","Một chuyên ngành mới như một bác sỹ gia đình cho doanh nghiệp , bác sỹ gia đình cho công việc làm ăn , người ngồi với bạn trong nhà bạn , tại bàn cơm trong bếp , tại quán cà phê , và giúp bạn tìm ra những nguồn tài nguyên để biến khát vọng của bạn thành một phương cách kiếm sống ."
"I started this as a tryout in Esperance , in Western Australia .","Tôi đã bắt đầu thí nghiệm này như một cuộc thử nghiệm ở Esperance, ở Tây Úc.","Tôi đã bắt đầu như một sự thử nghiệm tại Esperance , tây Úc ."
"I was a doing a Ph.D. at the time , trying to go away from this patronizing bullshit that we arrive and tell you what to do .","Lúc đó tôi đang theo học tiến sĩ, cố tránh xa cái trò bảo hộ nhảm nhí mà chúng tôi đến và bảo các bạn phải làm gì.","Tôi đang theo học tiến sỹ triết học tại thời điểm đó , cố gắng tránh xa khỏi cái phương thức bảo hộ vớ vẩn đó là đến và bảo cho bạn biết phải làm gì ."
