inputs,preds,labels
Không phải đến thời điểm ấy mà tôi mới nhận ra những tấm hình này đúng là một phần mất mát cá nhân rất lớn ở những người này .,It wasn 't until that moment that I realized that these photographs were actually a huge part of the personal loss of these people.,"Now , it wasn 't until this point that I realized that these photos were such a huge part of the personal loss these people had felt ."
"Khi chạy trốn con sóng , để giữ lấy tính mạng , họ đã bỏ lại tất cả , Tất cả mọi thứ đều bị bỏ lại phía sau .","When they fled the wave, to save their lives, they left everything behind, everything left behind them.","As they had run from the wave , and for their lives , absolutely everything they had , everything had to be left behind ."
"Vào cuối tuần đầu tiên ở đó , tôi đến giúp đỡ một trung tâm di tản ở thị trấn .","On the tail of my first weekend there, I went to help with an evacuation center in town.","At the end of my first week there , I found myself helping out in an evacuation center in the town ."
"Tôi giúp dọn suối nước nóng suối nước nóng công cộng , chiếc bồn tắm khổng lồ .","I helped clean the hot spring, the public hot water, the huge bathtub.","I was helping clean the onsen , the communal onsen , the huge giant bathtubs ."
Nơi đây cũng là nơi mà trung tâm di tản đã thu thập các bức ảnh .,This is also where the evacuation center collected the photos.,This happened to also be a place in the town where the evacuation center was collecting the photos .
"Đây là nơi người dân bàn giao chúng , và hôm đó tôi lấy làm vinh dự , vì họ tin tưởng tôi cho phép tôi giúp họ lau sạch các bức ảnh .","This is where people hand them over, and I was honored that day, because they believed I would allow me to help them clean up the photos.","This is where people were handing them in , and I was honored that day that they actually trusted me to help them start hand-cleaning them ."
"Thật xúc động và háo hức . Trước đó , tôi từng nghe nói phải nghĩ thoáng ra ngoài khuôn khổ , nhưng chỉ khi tôi thực sự trải nghiệm điều đó điều ký diệu mới xảy ra .","It was emotional, it was exciting. I 'd heard before that I had to think outside the box, but only if I 'd really experienced that the magic had happened.","Now , it was emotional and it was inspiring , and I 've always heard about thinking outside the box , but it wasn 't until I had actually gotten outside of my box that something happened ."
"Khi tôi nhìn qua các bức ảnh , có một số bức đã hơn một trăm năm tuổi , một số vẫn còn trong phong bì từ các phòng rửa ảnh . Tôi nghĩ , là một người chỉnh sửa ảnh tôi có thể sửa vết rách và vết trầy đó , và tôi biết , hàng trăm người khác cũng có thể làm được như vậy .","When I looked at the pictures, there were some pictures that were over a hundred years old, some that were still in the envelope from the photowash. I thought, as a photo editor, I could fix that tear","As I looked through the photos , there were some were over a hundred years old , some still in the envelope from the processing lab , I couldn 't help but think as a retoucher that I could fix that tear and mend that scratch , and I knew hundreds of people who could do the same ."
"Nên tối đó , tôi truy cập Facebook và hỏi một vài người , và đến sáng , tôi nhận được rất nhiều phản hồi tích cực , tôi biết phải bắt tay vào việc .","So that night, I went to Facebook and I asked a few people, and in the morning, I got a lot of positive feedback, and I knew I had to get to work.","So that evening , I just reached out on Facebook and asked a few of them , and by morning the response had been so overwhelming and so positive , I knew we had to give it a go ."
Chúng tôi bắt đầu chỉnh sửa những tấm ảnh này .,We started editing these images.,So we started retouching photos .
Đây là tấm đầu tiên .,This is the first one.,This was the very first .
"Không bị hư hỏng trầm trọng , nhưng chỗ bị thấm nước khiến đổi màu khuôn mặt cô gái , phải được sửa chữa với độ chính xác và tinh vi cao .","It wasn 't badly damaged, but the watering site, the color of the girl's face, had to be repaired with high precision and sophistication.","Not terribly damaged , but where the water had caused that discoloration on the girl 's face had to be repaired with such accuracy and delicacy ."
"Nếu không , bé gái trong hình sẽ không còn trông giống em nữa , và chắc chắn điều đó cũng tồi tệ như việc tấm ảnh bị hư hại vậy .","If it doesn 't, the girl in the picture won 't look like you anymore, and certainly it's as bad as the picture that's broken.","Otherwise , that little girl isn 't going to look like that little girl anymore , and surely that 's as tragic as having the photo damaged ."
"Theo thời gian , rất may , nhiều hình ảnh được gừi về , , và cần thêm những người chỉnh sửa , do đó , một lần nữa , tôi đã lên Facebook và LinkedIn , trong vòng năm ngày , tôi tìm được 80 người muốn giúp từ 12 quốc gia khác nhau .","Over time, thankfully, a lot of images came back, and I needed people editing, so again, I went on Facebook and LinkedIn, and within five days, I found 80 people who wanted","Over time , more photos came in , thankfully , and more retouchers were needed , and so I reached out again on Facebook and LinkedIn , and within five days , 80 people wanted to help from 12 different countries ."
"Trong vòng hai tuần , tôi đã có 150 người mong muốn tham gia .","Within two weeks, I had 150 people who wanted to participate.","Within two weeks , I had 150 people wanting to join in ."
"Tại Nhật , tới Tháng Bảy , chúng tôi đã mở rộng ra các thị trấn lân cận của Rikuzentakata , xa hơn về phía bắc đến thị trấn Yamada .","In Japan, by July, we expanded into the neighboring towns of Giyuzentakata, farther north to Yamada.","Within Japan , by July , we 'd branched out to the neighboring town of Rikuzentakata , further north to a town called Yamada ."
"Mỗi tuần một lần , chúng tôi lắp đặt thiết bị scan của mình trong thư viện ảnh tạm thời đã thiết lập trước đó , để mọi người đến nhận lại những bức ảnh của mình .","Once a week, we put our scanners in the temporary photo library that had been established before, so people would come and get their photos back.","Once a week , we would set up our scanning equipment in the temporary photo libraries that had been set up , where people were reclaiming their photos ."
"Những phụ nữ lớn tuổi đôi khi chưa từng nhìn thấy máy scan , nhưng sau 10 phút , tìm bức ảnh bị mất của mình , đưa lại cho chúng tôi để scan , tải lên một máy chủ đám mây , để tải xuống bởi một gaijin , một người lạ , ở một nơi nào đó trên thế giới , và bắt đầu được chỉnh sửa .","Older women sometimes haven 't seen a scanner, but after 10 minutes, find their missing photo, give it back to us to scan, upload it to a cloud server, download it by a spinjin, a","The older ladies sometimes hadn 't seen a scanner before , but within 10 minutes of them finding their lost photo , they could give it to us , have it scanned , uploaded to a cloud server , it would be downloaded by a gaijin , a stranger , somewhere on the other side of the globe , and it 'd start being fixed ."
"Thời gian dành ra để khôi phục nguyên trạng là một câu chuyện hoàn toàn khác , và rõ ràng là phụ thuộc vào mức hư hại của bức ảnh .","Time spent restoring the situation is a completely different story, and it clearly depends on the damage to the image.","The time it took , however , to get it back is a completely different story , and it depended obviously on the damage involved ."
Có thể mất một giờ . Có thể mất cả tuần .,It could take an hour. It could take a week.,It could take an hour . It could take weeks .
Có thể mất đến hàng tháng .,It can take months.,It could take months .
"Chiếc kimono trong bức ảnh này gần như phải được vẽ lại bằng tay , hoặc chắp ghép , từ các phần màu sắc và chi tiết còn lại chưa bị nước làm hư hại .","The Copacabana in this picture has almost been hand-painted, or assembled, from parts of the color and detail that haven 't yet been damaged by water.","The kimono in this shot pretty much had to be hand-drawn , or pieced together , picking out the remaining parts of color and detail that the water hadn 't damaged ."
Nó rất tốn thời gian .,It takes a lot of time.,It was very time-consuming .
"Bấy giờ , tất cả những hình ảnh này đã bị nước làm hư hại , bị nhấn chìm trong nước muối , bị bao phủ bởi vi khuẩn , trong nước thải , đôi khi cả trong dầu , suốt một quãng thời gian nên chúng sẽ tiếp tục thêm hư hại . Thế nên lau sạch chúng là một phần rất lớn của dự án .","Now, all these images were damaged by water, bathed in saltwater, covered in bacteria, in sewage, sometimes even in oil, for a long time, so they would continue to fail. So cleaning","Now , all these photos had been damaged by water , submerged in salt water , covered in bacteria , in sewage , sometimes even in oil , all of which over time is going to continue to damage them , so hand-cleaning them was a huge part of the project ."
"Chúng tôi không thể chỉnh sửa nếu ảnh không được làm sạch , phơi khô và cải tạo .","We can 't edit it unless it's cleaned up, dryed up and retrofitted.","We couldn 't retouch the photo unless it was cleaned , dry and reclaimed ."
Chúng tôi đã gặp may với việc lau ảnh bằng tay .,We were lucky to wipe them with our hands.,"Now , we were lucky with our hand-cleaning ."
Có một người phụ nữ địa phương tuyệt vời đã hướng dẫn chúng tôi .,There was a wonderful local woman who mentored us.,We had an amazing local woman who guided us .
Rất dễ gây thêm hư hại cho những hình ảnh đã hư hại này .,It's very easy to do more damage to these damaged images.,It 's very easy to do more damage to those damaged photos .
Trưởng nhóm Wynne của tôi từng nói : Nó cũng giống như xăm cho ai đó .,"My team leader Wynne once said, it's like getting a tattoo for somebody.","As my team leader Wynne once said , it 's like doing a tattoo on someone ."
Bạn không có cơ hội phạm sai lầm .,You don 't get to make mistakes.,You don 't get a chance to mess it up .
"Người phụ nữ mang cho chúng tôi những tấm ảnh này đã gặp may , khi chúng có thể được phục hồi đến vậy .","The woman who brought us these photographs was fortunate enough, when they were able to recover so well.","The lady who brought us these photos was lucky , as far as the photos go ."
Cô ấy đã tự lau sạch chúng và dừng lại khi nhận ra mình đang làm nó bị hư hại nhiều hơn .,She cleans them up on her own and stops when she realizes she's doing more damage to them.,She had started hand-cleaning them herself and stopped when she realized she was doing more damage .
Cô cũng đã có bản sao của bức ảnh .,She also had a copy of the photo.,She also had duplicates .
"Nếu không , những chỗ như chồng và khuôn mặt cô , sẽ không bao giờ có thể được khắc phục , chỉ có thể đặt họ gần nhau trong một bức ảnh lành khác , và làm lại toàn bộ bức hình .","Otherwise, places like her husband and her face, could never be overcome, could only put them together in another healing image, and reconstruct the entire picture.","Areas like her husband and her face , which otherwise would have been completely impossible to fix , we could just put them together in one good photo , and remake the whole photo ."
"Khi nhận lại các bức ảnh từ chúng tôi , cô ấy đã chia sẻ một chút câu chuyện của mình .","When she got the photos back from us, she shared a little bit of her story.","When she collected the photos from us , she shared a bit of her story with us ."
"Những bức ảnh này được đồng nghiệp của chồng cô tìm thấy tại một sở cứu hoả , giữa các mảnh vỡ trên quãng đường dài kể từ nơi có căn nhà bị tàn phá , và họ đã nhận ra anh ta .","These pictures were found by her husband's colleagues at a fire department, in the long-distance fragmentation of home, and they recognized him.","Her photos were found by her husband 's colleagues at a local fire department in the debris a long way from where the home had once stood , and they 'd recognized him ."
"Ngày xảy ra sóng thần , anh chịu trách nhiệm đóng chặt cửa chắn sóng thần .","The day of the tsunami, he was in charge of shutting down the tsunami gate.","The day of the tsunami , he 'd actually been in charge of making sure the tsunami gates were closed ."
Anh ấy phải đi về hướng dòng nước khi còi báo động vang lên .,He had to head for the water when the sirens went off.,He had to go towards the water as the sirens sounded .
"Hai đứa con trai nhỏ , giờ không còn nhỏ nữa , hai đứa con trai của cô đều đang ở trường , hai trường khác nhau .","Two young boys, no longer a child, two of her sons are in school, two schools.","Her two little boys , not so little anymore , but her two boys were both at school , separate schools ."
Một đứa bị kẹt trong dòng nước .,One of them is stuck in the water.,One of them got caught up in the water .
"Mất một tuần , cô mới tìm ra họ và biết được rằng tất cả họ đều đã sống sót .",It took her one week to find them and find out that they all survived.,It took her a week to find them all again and find out that they had all survived .
Ngày tôi trả lại hình cho cô ấy cũng là ngày của đứa con trai út của cô tròn 14 tuổi .,The day I returned her picture was the day her youngest son was 14 years old.,The day I gave her the photos also happened to be her youngest son 's 14th birthday .
"Đối với cô , sau hết mọi sự , những bức ảnh này là món quà hoàn hảo cho thằng bé , một cái gì đó nó có thể xem lại , để nhớ về quá khứ trước đây chưa bị nhuốm màu sợ hãi kể từ cái ngày Tháng Ba đó , khi toàn bộ cuộc sống bị đảo lộn hay bị phá huỷ .","For her, after all, these pictures were the perfect gift for him, something he could look at, to remember the past without the color of fear ever since that March, when his whole life was turned upside down or","For her , despite all of this , those photos were the perfect gift back to him , something he could look at again , something he remembered from before that wasn 't still scarred from that day in March when absolutely everything else in his life had changed or been destroyed ."
"Sau sáu tháng tại Nhật bản , 1.100 tình nguyện viên đã tham gia tổ chức All Hands , trong đó , hàng trăm người đã tỉ mẩn lau sạch hơn 135.000 bức ảnh , phần lớn — — phần lớn số ảnh đã về lại với chủ nhân của mình , đây là điều hết sức quan trọng .","After six months in Japan, 1,100 volunteers joined the All Hands Foundation, where hundreds of people cleaned up more than 135,000 photographs, most of them — — most of them returned to their owners, which is very important","After six months in Japan , 1,100 volunteers had passed through All Hands , hundreds of whom had helped us hand-clean over 135,000 photographs , the large majority a large majority of which did actually find their home again , importantly ."
"Hơn năm trăm tình nguyện viên toàn cầu đã giúp trao trả cho hơn 90 gia đình , hàng trăm bức ảnh đã được hoàn toàn phục hồi và chỉnh sửa .","Over a hundred volunteers worldwide have helped to return over 90 families, hundreds of photographs that have been completely recovered and modified.","Over five hundred volunteers around the globe helped us get 90 families hundreds of photographs back , fully restored and retouched ."
"Trong thời gian này , chúng tôi đã không chi quá một ngàn đô la cho thiết bị và vật liệu , Hầu hết chi phí là cho mực máy in .","During this time, we hadn 't spent more than a thousand dollars on equipment and materials, most of that was for printer inks.","During this time , we hadn 't really spent more than about a thousand dollars in equipment and materials , most of which was printer inks ."
Chúng tôi chụp ảnh liên tục .,We take pictures all the time.,We take photos constantly .
"Mỗi bức ảnh gợi nhắc về ai đó hoặc một cái gì đó , một nơi , một mối quan hệ , một người thân yêu .","Each image reminds of someone or something, a place, a relationship, a loved one.","A photo is a reminder of someone or something , a place , a relationship , a loved one ."
"Chúng là những vật lưu giữ kỉ niệm và câu chuyện của chúng ta , là điều cuối cùng chúng ta còn bám víu lấy và cũng là thứ đầu tiên ta quay lại kiếm tìm .","They are our memories and our narratives, the last thing we cling to and the first thing we look for.","They 're our memory-keepers and our histories , the last thing we would grab and the first thing you 'd go back to look for ."
"Đó là ý nghĩa của toàn bộ dự án này , phục hồi những mảnh nhỏ của nhân loại , đem những kết nối trở lại cho ai đó .","That's the whole point of this project, restoring small pieces of humanity, bringing the connections back to somebody.","That 's all this project was about , about restoring those little bits of humanity , giving someone that connection back ."
"Khi một bức ảnh như thế này được đem trả lại , nó sẽ tạo nên một biến đổi lớn lao trong cuộc sống của người nhận .","When a photograph like this is returned back, it will make a huge difference in the life of the recipient.","When a photo like this can be returned to someone like this , it makes a huge difference in the lives of the person receiving it ."
Dự án cũng tạo nên sự khác biệt lớn trong cuộc sống của những người sửa ảnh .,It also makes a huge difference in the lives of photo correctionists.,The project 's also made a big difference in the lives of the retouchers .
"Đối với một số người , họ đã được kết nối với một điều gì đó lớn lao , cho đi một cái gì đó , dùng tài của mình cho một điều gì đó khác hơn là những người mẫu gầy gò và làn da mịn màng .","For some people, they've been connected to something big, giving something away, using their talents for something other than skinny models and fine skins.","For some of them , it 's given them a connection to something bigger , giving something back , using their talents on something other than skinny models and perfect skin ."
"Tôi muốn đọc một email để kết thúc bài nói chuyện này . Email này từ Cindy , một người giúp sửa ảnh , gửi tôi ngày tôi trở về từ Nhật bản sau sáu tháng .","I 'd like to read an email to finish this talk. This email is from Cindy, a fixer, sending me the day I came back from Japan after six months.","I would like to conclude by reading an email I got from one of them , Cindy , the day I finally got back from Japan after six months ."
""" Khi làm việc , tôi không thể không nghĩ đến mỗi thân phận và những câu chuyện chứa đựng trong các bức ảnh .",""" When I'm working, I can 't help but think about the self and the stories that are contained in the photos.",""" As I worked , I couldn 't help but think about the individuals and the stories represented in the images ."
"Có một bức ảnh nọ , chụp nhiều thế hệ phụ nữ trong nhà , từ già đến trẻ , quây quần xung quanh một em bé , đã đánh động lòng tôi vì nhà tôi cũng có một bức ảnh tương tự , bà ngoại , mẹ tôi , tôi , và đứa con gái mới sinh , tấm ảnh treo trên tường nhà .","There was a picture, a picture of several generations of women in our home, young and old, gathered around a baby, which touched my heart because the same picture of my family, my grandmother, my mother","One in particular , a photo of women of all ages , from grandmother to little girl , gathered around a baby , struck a chord , because a similar photo from my family , my grandmother and mother , myself , and newborn daughter , hangs on our wall ."
"Bên kia địa cầu , cho dù ở thời đại nào , nhu cầu cơ bản của chúng ta là như nhau , đúng không ? ""","Across the globe, no matter what age, our basic needs are the same, right? ""","Across the globe , throughout the ages , our basic needs are just the same , aren 't they ? """
Cảm ơn các bạn .,Thank you.,Thank you .
Tôi ở độ sâu gần 50m dưới 1 hầm mỏ bất hợp pháp tại Ghana .,I was at a depth of almost 50 meters under an illegal mine in Ghana.,I 'm 150 feet down an illegal mine shaft in Ghana .
"Không khí đặc quánh bụi và hơi nóng , và rất khó thở .","The air is so dense, the dust and the heat, and it's hard to breathe.","The air is thick with heat and dust , and it 's hard to breathe ."
"Tôi có thể cảm nhận sự va chạm từ những thân thể bóng nhẫy mồ hôi lướt qua trong bóng tối , nhưng chẳng thể thấy gì hơn .","I could feel the collision from the body's sweating through the darkness, but I couldn 't see any more.","I can feel the brush of sweaty bodies passing me in the darkness , but I can 't see much else ."
"Tôi nghe tiếng nói , nhưng gần như cả hầm là sự pha trộn của tiếng ho và tiếng đá bị đập vỡ bằng những công cụ thô sơ .","I hear voices, but most of the tunnel is a mixture of coughing and rocks smashed with raw tools.","I hear voices talking , but mostly the shaft is this cacophony of men coughing , and stone being broken with primitive tools ."
"Như mọi người , tôi đeo 1 chiếc đèn pin lập loè rẻ tiền trên đầu , nó được gắn vào chiếc vòng cao su cũ kỹ , tôi hầu như không thể nhìn ra những thân cây bóng nhẫy đang chống đỡ những bức tường của cái hố rộng 0.28 m2 sâu hàng trăm feet xuống lòng đất .","Like everybody else, I'm wearing a cheap, little flashlight on my head, and it's attached to this old rubber ring, and I can 't quite look at the trunks of this tiny, tiny","Like the others , I wear a flickering , cheap flashlight tied to my head with this elastic , tattered band , and I can barely make out the slick tree limbs holding up the walls of the three-foot square hole dropping hundreds of feet into the earth ."
"Khi trượt tay , tôi bất thần nhớ lại người thợ mỏ mới gặp vài ngày trước đã bị trượt tay ngã rơi mất hút xuống cái hầm đó .","When I missed my hand, I remembered how the miner who had just met me a few days earlier had fallen and fell over and sucked into that tunnel.","When my hand slips , I suddenly remember a miner I had met days before who had lost his grip and fell countless feet down that shaft ."
"Khi tôi nói chuyện với bạn hôm nay , những người này vẫn đang ở sâu trong cái hố đó , liều mạng sống mà không có lương hay thù lao , và thường là sẽ chết .","When I talk to you today, these people are still deep in that hole, risking their lives without salaries or fees, often dying.","As I stand talking to you today , these men are still deep in that hole , risking their lives without payment or compensation , and often dying ."
"Tôi được leo ra khỏi cái hố đó , và được về nhà , nhưng họ có lẽ sẽ chẳng bao giờ được về nhà , vì đã mắc vào bẫy nô lệ .","I was able to climb out of that hole, and be able to go home, but they would probably never come home, because they had fallen into the trap of slavery.","I got to climb out of that hole , and I got to go home , but they likely never will , because they 're trapped in slavery ."
"Trong 28 năm qua , tôi thu thập tài liệu về văn hoá địa phương ở hơn 70 quốc gia trên 6 lục địa , và năm 2009 tôi đã có vinh dự trở thành người triển lãm duy nhất tại Hội nghị thượng đỉnh về hoà bình tại Vancouver .","For the last 28 years, I've been documenting local cultures in over 70 countries on six continents, and in 2009 I had the privilege of being the only exhibitionist at the Vancouver Peace Summit.","For the last 28 years , I 've been documenting indigenous cultures in more than 70 countries on six continents , and in 2009 I had the great honor of being the sole exhibitor at the Vancouver Peace Summit ."
"Trong số những người tài năng đáng kinh ngạc tôi gặp ở đó , Tôi gặp 1 người ủng hộ cho chiến dịch Giải phóng Nô lệ , một thành viên của NGO tận tâm tiêu diệt tận gốc nạn nô lệ hiện đại .","Among the incredible people I met there, I met a supporter of the Emancipation Campaign, an NGO member dedicated to eradicateing modern slavery.","Amongst all the astonishing people I met there , I met a supporter of Free the Slaves , an NGO dedicated to eradicating modern day slavery ."
"Chúng tôi bắt đầu nói về nô lệ , và thực sự , tôi bắt đầu tìm hiểu về nô lệ vì tôi đã biết chắc rằng nó tồn tại trên thế giới , nhưng không đến mức đó .","We started talking about slaves, and actually, I started learning about slaves because I knew it existed in the world, but it wasn 't there.","We started talking about slavery , and really , I started learning about slavery , for I had certainly known it existed in the world , but not to such a degree ."
"Sau cuộc nói chuyện , tôi thấy thật kinh khủng và thực sự xấu hổ vì thiếu hiểu biết về sự tàn ác này trong đời mình , và tôi nghĩ , nếu cả tôi cũng không biết , thì bao nhiêu người sẽ không biết ?","After the talk, I felt terrible and really ashamed of this ignorance in my life, and I thought, if I didn 't know, how many people wouldn 't know?","After we finished talking , I felt so horrible and honestly ashamed at my own lack of knowledge of this atrocity in my own lifetime , and I thought , if I don 't know , how many other people don 't know ?"
"Nó bắt đầu đục khoét tâm can , nên vài tuần sau , Tôi bay tới Los Angles để gặp giám đốc chương trình Giải phóng Nô lệ và đề nghị giúp họ .","It started tinkering with the gut, so a few weeks later, I flew to Los Angles to meet with the director of the Novol liberation program and offer to help them.","It started burning a hole in my stomach , so within weeks , I flew down to Los Angeles to meet with the director of Free the Slaves and offer them my help ."
Và từ đó bắt đầu cuộc hành trình tiến vào thế giới nô lệ hiện đại,And from there began the journey into the modern world of slavery.,Thus began my journey into modern day slavery .
Kì lạ là trước đây tôi đã đến phần lớn những nơi này .,"Oddly enough, I've been to most of these places before.","Oddly , I had been to many of these places before ."
Một số nơi tôi coi như nhà mình .,Some of them I consider my home.,Some I even considered like my second home .
"Nhưng lần này , tôi muốn thấy sự thật đang được che đậy","But this time, I want to see the truth covered up.","But this time , I would see the skeletons hidden in the closet ."
Một sự ước lượng dè dặt cho chúng tôi biết có hơn 27 triệu người bị biến thành nô lệ trên thế giới ngày nay .,A conservative estimate told us that over 27 million people have been enslaved in the world today.,A conservative estimate tells us there are more than 27 million people enslaved in the world today .
Gấp đôi số người bị đưa khỏi Châu Phi trong suốt thời kì mua bán nô lệ xuyên Đại Tây Dương .,That's twice as many people were taken out of Africa during the transatlantic slave trade.,That 's double the amount of people taken from Africa during the entire trans-Atlantic slave trade .
"150 năm trước , 1 nông nô có giá gấp 3 lần thu nhập cả năm của 1 công nhân Mỹ .","150 years ago, a slave was three times more likely to cost than the annual income of a U.S. worker.","A hundred and fifty years ago , an agricultural slave cost about three times the annual salary of an American worker ."
Tương đương với 50.000 đô-la Mỹ ngày nay .,"That's the equivalent of 50,000 U.S. dollars today.","That equates to about $ 50,000 in today 's money ."
"Nhưng ngày nay , nhiều thế hệ gia đình bị bắt làm nô lệ qua nhiều thế hệ chỉ với món nợ 18 đô-la .","But today, generations of families have been enslaved for generations in debt to 18 dollars.","Yet today , entire families can be enslaved for generations over a debt as small as $ 18 ."
"Thật kinh ngạc , chế độ nô lệ tạo ra lợi nhuận hơn 13 tỉ đô-la mỗi năm trên toàn thế giới .","And amazingly, slavery has generated more than 13 billion dollars a year in profits around the world.","Astonishingly , slavery generates profits of more than $ 13 billion worldwide each year ."
"Rất nhiều người bị lừa bởi những lời hứa điêu ngoa về giáo dục tốt , công việc tốt hơn , chỉ để thấy mình bị bắt làm việc không công dưới ách bạo lực , và không thoát ra được .","A lot of people are fooled by these hyperbola promises of good education, better work, just to find themselves being forced to work for nothing under violence, and not escape.","Many have been tricked by false promises of a good education , a better job , only to find that they 're forced to work without pay under the threat of violence , and they cannot walk away ."
"Nô lệ ngày nay phục vụ cho thương mại , hàng hoá mà người nô lệ tạo ra có giá trị , nhưng người tạo ra chúng bị coi như phế thải .","Today's slaves serve trade, the goods that slaves create are valuable, but the people who make them are considered waste.","Today 's slavery is about commerce , so the goods that enslaved people produce have value , but the people producing them are disposable ."
"Nạn nô lệ hiện hữu gần như mọi nơi trên thế giới , dù nó là bất hợp pháp ở mọi nơi .","slavery exists almost everywhere in the world, no matter where it's illegal.","Slavery exists everywhere , nearly , in the world , and yet it is illegal everywhere in the world ."
"Ở Ấn Độ và Nepal , tôi được đưa tới 1 lò gạch .","In India and Nepal, I was taken to a brick oven.","In India and Nepal , I was introduced to the brick kilns ."
Khung cảnh lạ lẫm đẹp mắt này giống như đi vào thế giới Ai Cập cổ hoặc Hầm ngục của Dante .,This breathtakingly beautiful landscape is like going into the ancient world of Egypt or the Hell of Dante.,This strange and awesome sight was like walking into ancient Egypt or Dante 's Inferno .
"Bị bao bọc trong nhiệt độ hơn 54 độ C , đàn ông , phụ nữ , trẻ em , toàn bộ các gia đình , bị trùm trong màn bụi mịt mù , làm như máy , xếp gạch lên đầu , tới 18 viên mỗi lần , và mang chúng từ những lò nung bỏng rát tới những chiếc xe tải ở cách đó hàng trăm mét .","It's covered in temperatures of over 54 degrees, men, women, children, entire families, covered in misty dust, doing it like a machine, putting bricks on their heads, up to 18","Enveloped in temperatures of 130 degrees , men , women , children , entire families in fact , were cloaked in a heavy blanket of dust , while mechanically stacking bricks on their head , up to 18 at a time , and carrying them from the scorching kilns to trucks hundreds of yards away ."
"Đờ đẫn bởi sự đơn điệu và kiệt sức , họ câm lặng làm việc , lặp đi lặp lại tới 16 hay 17 giờ mỗi ngày .","Frustrated by monotonousness and exhaustion, they work silently, over and over again, for 16 or 17 hours a day.","Deadened by monotony and exhaustion , they work silently , doing this task over and over for 16 or 17 hours a day ."
"Không có đồ ăn , giờ nghỉ để ăn uống , do bị mất nước nghiêm trọng nên việc đi tiểu trở nên tầm thường","There was no food, no food breaks, no water loss, so peeing became commonplace.","There were no breaks for food , no water breaks , and the severe dehydration made urinating pretty much inconsequential ."
Nóng và bụi lan toả khắp nơi đến nỗi camera của tôi bị nóng đến mức không thể chạm vào nút ngừng quay .,The heat and dust were all over the place so hot that my camera was so hot it couldn 't even touch the stop-turn button.,So pervasive was the heat and the dust that my camera became too hot to even touch and ceased working .
"Cứ 20 phút , tôi phải chạy trở lại xe dã chiến để lau thiết bị và để chúng hoạt động dưới điều hoà nhiệt độ phục hồi chúng , và khi ngồi đó , Tôi nghĩ , cái camera của mình còn được đối xử tốt hơn nhiều những người kia .","Every 20 minutes, I'm going to have to run back to my fieldcar to wipe the equipment off and let it work under the thermostat to restore it, and when I'm sitting there, I think my camera is","Every 20 minutes , I 'd have to run back to our cruiser to clean out my gear and run it under an air conditioner to revive it , and as I sat there , I thought , my camera is getting far better treatment than these people ."
"Quay lại lò gạch , tôi chỉ muốn khóc , nhưng người bản theo chủ nghĩa bãi nô bên cạnh nhanh chóng nắm lấy tôi và nói , "" Lisa , đừng làm thế . Đừng làm thế ở đây . ""","Come back to the kiln, I just want to cry, but the abolitionist next to me quickly grabbed me and said, "" Lisa, don 't do that. Don 't do that here","Back in the kilns , I wanted to cry , but the abolitionist next to me quickly grabbed me and he said , "" Lisa , don 't do that . Just don 't do that here . """
"Ông giải thích rất rõ rằng thể hiện cảm xúc là rất nguy hiểm ở nơi như thế này , không phải với tôi , mà với họ .","He explained very clearly that expressing emotion was very dangerous in a place like this, not to me, but to them.","And he very clearly explained to me that emotional displays are very dangerous in a place like this , not just for me , but for them ."
Tôi đã không thể trực tiếp giúp gì cho họ .,I couldn 't help them directly.,I couldn 't offer them any direct help .
"Tôi chẳng cho họ tiền được , không gì cả .","I can 't give them any money, nothing.","I couldn 't give them money , nothing ."
Tôi không phải công dân nước đó .,I'm not a citizen of that country.,I wasn 't a citizen of that country .
Tôi có thể đưa họ vào tình cảnh tệ hơn hiện tại của họ .,I can put them in worse situations than they currently are.,I could get them in a worse situation than they were already in .
"Tôi phải dựa vào tổ chức Giải phóng Nô lệ để hoạt động trong hệ thống để giải phóng họ , và tôi tin họ có thể .","I have to rely on the Noel Free Company to work in the system to liberate them, and I believe they can.","I 'd have to rely on Free the Slaves to work within the system for their liberation , and I trusted that they would ."
"Với tôi , phải đợi về đến tận nhà để thật sự cảm nhận nỗi đau .","For me, it took me to get to my home so I could really feel the pain.","As for me , I 'd have to wait until I got home to really feel my heartbreak ."
"Ở dãy Himalayas , tôi thấy trẻ em vác đá qua nhiều dặm địa hình núi xuống xe tải đang chờ ở con đường phía dưới .","In the Himalayas, I saw children carrying rocks for miles down mountain terrain, down a truck that was waiting in the street below.","In the Himalayas , I found children carrying stone for miles down mountainous terrain to trucks waiting at roads below ."
"Những tấm đá phiến to còn nặng hơn những đứa trẻ mang chúng , đám trẻ nhấc bổng chúng lên bằng đầu sử dụng bộ khung từ que gỗ , dây thừng và vải rách .","The big sheet of sheetrock is heavier than the children carrying them, the children lifting them up with their heads using the frames of sticks, rope and rags.","The big sheets of slate were heavier than the children carrying them , and the kids hoisted them from their heads using these handmade harnesses of sticks and rope and torn cloth ."
Chứng kiến những chuyện quá sức như thế thật nặng nề .,It's too much to see.,It 's difficult to witness something so overwhelming .
"Làm sao chúng ta có thể tạo ra điều quỷ quyệt này , lại còn xảy tràn làn như thế ?","How can we create this evil thing, but it's happening this way?","How can we affect something so insidious , yet so pervasive ?"
